siteenergyusekbtu;totalghgemissions;yearbuilt;is_using_electricitykWh;is_using_naturalgaskWh;is_using_steamusekWh;largestpropertyusetypegfa;numberofbuildings;numberoffloors;propertygfabuildings;buildingtype;primarypropertytype
2337651.25;54.76;2015.0;1.0;1.0;0.0;71241.0;1.0;7.0;58975;Multifamily MR (5-9);Mid-Rise Multifamily
16467486.0;467.9;2015.0;1.0;1.0;0.0;325000.0;1.0;7.0;325000;Multifamily MR (5-9);Residence Hall
2161240.25;15.07;2015.0;1.0;0.0;0.0;78359.0;1.0;6.0;77137;Multifamily MR (5-9);Mid-Rise Multifamily
39364116.0;1000.06;2015.0;1.0;1.0;0.0;151523.0;1.0;6.0;260262;NonResidential;Mixed Use Property
3552185.0;96.9;2015.0;1.0;1.0;0.0;168221.0;1.0;7.0;149318;Multifamily MR (5-9);Mid-Rise Multifamily
789847.1875;18.88;2014.0;1.0;1.0;0.0;17666.0;1.0;4.0;17666;Multifamily LR (1-4);Low-Rise Multifamily
3180819.25;22.17;1962.0;1.0;0.0;0.0;68916.0;1.0;1.0;68072;Nonresidential WA;University
636965.5;4.44;2005.0;1.0;0.0;0.0;9900.0;1.0;1.0;20616;Nonresidential COS;Mixed Use Property
851053.8125;29.18;2013.0;1.0;1.0;0.0;11685.0;1.0;1.0;11685;Nonresidential COS;Other
783423.0;23.0;2010.0;1.0;1.0;0.0;11968.0;1.0;1.0;11968;Nonresidential COS;Other
936616.5;24.73;1911.0;1.0;1.0;0.0;8680.0;1.0;1.0;16795;Nonresidential COS;Other
5117308.5;216.18;1972.0;1.0;1.0;0.0;10912.0;1.0;1.0;12769;Nonresidential COS;Other
5976246.0;259.22;1912.0;1.0;1.0;0.0;23445.0;1.0;1.0;23445;Nonresidential COS;Other
1813404.0;60.81;1994.0;1.0;1.0;0.0;8108.0;1.0;1.0;20050;Nonresidential COS;Mixed Use Property
932082.125;20.33;1982.0;1.0;1.0;0.0;18261.0;1.0;1.0;18261;Nonresidential COS;Other
950276.1875;32.17;2004.0;1.0;1.0;0.0;16000.0;1.0;1.0;16000;Nonresidential COS;Other
5765898.0;223.54;1974.0;1.0;1.0;0.0;7583.0;1.0;1.0;13157;Nonresidential COS;Other
719471.1875;22.11;1989.0;1.0;1.0;0.0;6601.0;1.0;1.0;14101;Nonresidential COS;Mixed Use Property
1152896.25;41.27;1938.0;1.0;1.0;0.0;8271.0;1.0;1.0;18258;Nonresidential COS;Mixed Use Property
7361655.0;197.625577682757;1927.0;1.0;1.0;1.0;88434.0;1.0;12.0;88434;NonResidential;Hotel
7804844.5;266.775935504446;1996.0;1.0;1.0;1.0;83880.0;1.0;11.0;88502;NonResidential;Hotel
74470328.0;1570.75229225677;1969.0;1.0;1.0;1.0;756493.0;1.0;41.0;759392;Campus;Hotel
7372221.5;244.316876188672;1926.0;1.0;1.0;1.0;61320.0;1.0;10.0;61320;NonResidential;Hotel
14335778.0;506.802169487087;1980.0;1.0;1.0;1.0;123445.0;1.0;18.0;113580;NonResidential;Hotel
5901084.0;175.231943622025;1926.0;1.0;1.0;1.0;81352.0;1.0;11.0;83008;NonResidential;Hotel
7356191.5;192.574752690984;1926.0;1.0;1.0;1.0;102761.0;1.0;8.0;102761;NonResidential;Other
14847579.0;430.730609518284;1904.0;1.0;1.0;1.0;163984.0;1.0;15.0;163984;NonResidential;Hotel
5042044.5;148.120187019115;1910.0;1.0;1.0;1.0;56132.0;1.0;6.0;62216;Multifamily MR (5-9);Mid-Rise Multifamily
16066496.0;557.20923975197;1969.0;1.0;1.0;1.0;133884.0;1.0;11.0;133884;NonResidential;Hotel
27806852.0;582.938004786905;1998.0;1.0;1.0;1.0;314559.0;1.0;25.0;272015;NonResidential;Hotel
4742757.0;239.534021276704;1928.0;1.0;1.0;1.0;65009.0;1.0;9.0;65009;NonResidential;Hotel
22282796.0;440.012750924934;1980.0;1.0;1.0;1.0;295511.0;1.0;33.0;295511;NonResidential;Hotel
11603445.0;431.368484725379;1922.0;1.0;1.0;1.0;67390.0;1.0;11.0;66990;NonResidential;Hotel
15986807.0;103.087705386869;2004.0;1.0;1.0;1.0;364913.0;1.0;11.0;355000;Nonresidential COS;Other
12175522.0;387.098103571101;1930.0;1.0;1.0;1.0;90000.0;1.0;6.0;103911;NonResidential;Other
33959408.0;789.075313536675;1983.0;1.0;1.0;1.0;348329.0;1.0;28.0;331281;NonResidential;Hotel
7418679.0;227.169277698101;1907.0;1.0;1.0;1.0;16442.0;1.0;5.0;57452;NonResidential;Mixed Use Property
8884319.0;198.938412176968;1916.0;1.0;1.0;1.0;104352.0;1.0;10.0;104352;NonResidential;Hotel
48880476.0;1382.40788693177;1916.0;1.0;1.0;1.0;537150.0;1.0;10.0;540360;NonResidential;Other
47756124.0;1813.73658073494;1985.0;1.0;1.0;1.0;385274.0;1.0;19.0;385274;NonResidential;Other
1682550.25;45.6900745178808;1961.0;1.0;1.0;1.0;58916.0;1.0;2.0;56228;SPS-District K-12;K-12 School
3863650.0;91.9103862754807;2001.0;1.0;1.0;1.0;67770.0;1.0;6.0;58006;NonResidential;Hotel
11581091.0;336.215958576401;2001.0;1.0;1.0;1.0;128909.0;1.0;10.0;133585;NonResidential;Hotel
4376607.0;114.104619610414;1978.0;1.0;1.0;1.0;52210.0;1.0;5.0;52210;NonResidential;Hotel
1467507.0;6.07123427846976;1989.0;1.0;1.0;1.0;55166.0;1.0;2.0;51582;SPS-District K-12;K-12 School
4523929.0;180.145765855106;1906.0;1.0;1.0;1.0;40943.0;1.0;3.0;87262;NonResidential;Small- and Mid-Sized Office
7177935.0;224.132696198399;1994.0;1.0;1.0;1.0;81871.0;1.0;4.0;81871;NonResidential;Hotel
294099.1875;3.65557009206122;1955.0;1.0;1.0;1.0;26225.0;1.0;2.0;110356;NonResidential;Self-Storage Facility
579302208.0;22813.6056716027;1992.0;1.0;1.0;1.0;757027.0;1.0;3.0;494835;Campus;Mixed Use Property
45259796.0;187.244628244323;1961.0;1.0;1.0;1.0;616000.0;3.0;2.0;714095;Campus;Warehouse
1733154.0;32.5378609734099;1990.0;1.0;1.0;1.0;54986.0;1.0;2.0;54986;SPS-District K-12;K-12 School
7584022.0;324.332580615611;1950.0;1.0;1.0;1.0;182861.0;1.0;2.0;175565;SPS-District K-12;K-12 School
6693368.5;147.7078847263;1961.0;1.0;1.0;1.0;55586.0;1.0;2.0;94900;NonResidential;Small- and Mid-Sized Office
2404192.5;80.7531226913126;1900.0;1.0;1.0;1.0;51029.0;1.0;2.0;52554;NonResidential;Small- and Mid-Sized Office
8565306.0;322.71086303762;1954.0;1.0;1.0;1.0;175015.0;1.0;3.0;175015;NonResidential;K-12 School
1938035.875;42.2344375579277;1911.0;1.0;1.0;1.0;38439.0;1.0;3.0;70586;NonResidential;Self-Storage Facility
15316728.0;370.439036987562;1969.0;1.0;1.0;1.0;348630.0;1.0;24.0;126240;NonResidential;Hotel
9567585.0;39.5821254093676;1973.0;1.0;1.0;1.0;103362.0;1.0;5.0;168115;NonResidential;Large Office
1164053.75;27.5927161216579;1920.0;1.0;1.0;1.0;51747.0;1.0;2.0;57428;NonResidential;Other
3720013.0;15.39009327231;1910.0;1.0;1.0;1.0;49958.0;1.0;8.0;59400;NonResidential;Small- and Mid-Sized Office
16138114.0;627.308151044663;1926.0;1.0;1.0;1.0;23500.0;1.0;2.0;52549;NonResidential;Mixed Use Property
4871794.0;51.2324004661951;1930.0;1.0;1.0;1.0;83591.0;1.0;20.0;88591;NonResidential;Hotel
85870096.0;2248.74399690328;1982.0;1.0;1.0;1.0;994212.0;1.0;34.0;926614;Campus;Hotel
5397353.5;129.045084800804;1985.0;1.0;1.0;1.0;41340.0;1.0;7.0;71150;NonResidential;Hotel
6445936.5;275.964692007561;1908.0;1.0;1.0;1.0;88360.0;1.0;7.0;122810;NonResidential;Hotel
5524202.5;142.812037811476;1959.0;1.0;1.0;1.0;70627.0;1.0;5.0;70627;NonResidential;Hotel
7067429.5;198.662750054675;2000.0;1.0;1.0;1.0;110547.0;1.0;7.0;115718;NonResidential;Hotel
5923139.0;155.722678617273;1997.0;1.0;1.0;1.0;88490.0;1.0;6.0;88100;NonResidential;Hotel
7048202.0;154.702057068496;1998.0;1.0;1.0;1.0;155602.0;1.0;6.0;118858;NonResidential;Hotel
3595219.75;163.90424314166;1911.0;1.0;1.0;1.0;56072.0;1.0;3.0;56072;NonResidential;K-12 School
5659957.5;176.574460272546;1999.0;1.0;1.0;1.0;78051.0;1.0;4.0;78051;NonResidential;Hotel
3667950.0;94.6225457209009;1962.0;1.0;1.0;1.0;54984.0;1.0;2.0;54984;NonResidential;Small- and Mid-Sized Office
47947440.0;1980.81048320714;1922.0;1.0;1.0;1.0;296313.0;1.0;5.0;296313;NonResidential;Senior Care Community
17354576.0;643.69844316971;1970.0;1.0;1.0;1.0;93397.0;1.0;2.0;93397;NonResidential;Senior Care Community
4397191.5;74.1076295590269;2008.0;1.0;1.0;1.0;63371.0;1.0;6.0;63371;NonResidential;Hotel
2030587.125;53.2421969304433;1948.0;1.0;1.0;1.0;90000.0;1.0;2.0;53352;SPS-District K-12;K-12 School
14823875.0;310.531614534501;1965.0;1.0;1.0;1.0;179014.0;0.0;3.0;119305;NonResidential;Medical Office
7563180.5;277.998383980027;1908.0;1.0;1.0;1.0;76631.0;1.0;7.0;76631;NonResidential;Hotel
926844.625;36.3708709295886;1929.0;1.0;1.0;1.0;62280.0;1.0;2.0;58320;NonResidential;Retail Store
16381541.0;223.248049252223;2010.0;1.0;1.0;1.0;247882.0;1.0;5.0;316306;NonResidential;Large Office
19158784.0;504.638462817338;1990.0;1.0;1.0;1.0;235788.0;1.0;7.0;238097;NonResidential;Hotel
26547420.0;534.029626977828;1962.0;1.0;1.0;1.0;368000.0;1.0;1.0;389000;Nonresidential COS;Other
5967398.5;114.136129577886;1962.0;1.0;1.0;1.0;65000.0;1.0;1.0;91213;Nonresidential COS;Other
29197694.0;928.686046788109;1938.0;1.0;0.0;1.0;278500.0;1.0;5.0;396085;Nonresidential COS;Other
39074696.0;516.839910347274;2010.0;1.0;1.0;1.0;598801.0;1.0;12.0;571329;NonResidential;Large Office
2844245.75;68.944535948372;1962.0;1.0;1.0;1.0;52000.0;1.0;2.0;52000;Nonresidential COS;Other
22553604.0;407.270511274064;1928.0;1.0;1.0;1.0;296000.0;1.0;2.0;262048;Nonresidential COS;Other
38695232.0;700.546006748027;2010.0;1.0;1.0;1.0;729584.0;1.0;6.0;616891;NonResidential;Large Office
3664215.5;56.3474108986311;1970.0;1.0;1.0;1.0;48546.0;1.0;4.0;50283;NonResidential;Small- and Mid-Sized Office
6104526.5;189.76179969629;2002.0;1.0;1.0;1.0;59976.0;1.0;6.0;59976;NonResidential;Hotel
7500874.5;332.27397982162;1937.0;1.0;1.0;1.0;234144.0;1.0;1.0;234144;NonResidential;Warehouse
5480266.0;186.673061931622;1962.0;1.0;1.0;1.0;50017.0;2.0;4.0;50017;NonResidential;Hotel
1717534.25;7.10562284770164;1999.0;1.0;0.0;1.0;75364.0;1.0;3.0;74468;SPS-District K-12;K-12 School
3502572.0;108.162737418268;1923.0;1.0;1.0;1.0;67743.0;1.0;3.0;67743;NonResidential;K-12 School
7351460.0;273.346297699384;1908.0;1.0;1.0;1.0;199980.40625;1.0;6.0;194104;NonResidential;K-12 School
4979052.0;20.5988717692845;2003.0;1.0;1.0;1.0;63681.0;1.0;3.0;63681;NonResidential;Small- and Mid-Sized Office
2233187.0;9.23893438778565;1991.0;1.0;1.0;1.0;60725.0;1.0;2.0;60725;SPS-District K-12;K-12 School
7730110.0;300.788886426661;1957.0;1.0;1.0;1.0;139310.0;1.0;1.0;130862;SPS-District K-12;K-12 School
1767751.5;16.8919839115211;1989.0;1.0;1.0;1.0;59955.0;1.0;3.0;59955;SPS-District K-12;K-12 School
3064196.5;92.2449245278195;1964.0;1.0;1.0;1.0;93218.0;1.0;2.0;93218;SPS-District K-12;K-12 School
5737653.0;23.7372859812575;1941.0;1.0;1.0;1.0;49000.0;1.0;4.0;56521;NonResidential;Other
3653232.75;135.902471563716;1929.0;1.0;1.0;1.0;129396.0;1.0;2.0;128315;NonResidential;Other
3571819.75;119.669448553388;2001.0;1.0;1.0;1.0;51390.0;1.0;4.0;51390;NonResidential;Hotel
12601269.0;487.839501733424;1959.0;1.0;1.0;1.0;249171.0;1.0;1.0;245587;SPS-District K-12;K-12 School
3377110.5;90.2958880853233;2002.0;1.0;1.0;1.0;70609.0;1.0;3.0;69138;NonResidential;Hotel
2231671.25;9.23266343859713;1991.0;1.0;1.0;1.0;66588.0;1.0;3.0;66588;SPS-District K-12;K-12 School
6220623.5;118.252133143734;1904.0;1.0;1.0;1.0;190980.0;1.0;5.0;190980;NonResidential;Hotel
14894600.0;317.390444624672;1998.0;1.0;1.0;1.0;189750.0;1.0;6.0;284100;Nonresidential COS;Other
9434370.0;175.269025853667;2006.0;1.0;1.0;1.0;42755.0;1.0;4.0;61156;Nonresidential COS;Other
2327732.5;58.4677079924949;1910.0;1.0;1.0;1.0;58000.0;1.0;4.0;59000;NonResidential;Other
8001963.0;220.683535914952;1996.0;1.0;1.0;1.0;113702.0;1.0;4.0;148022;NonResidential;Hotel
8600206.0;152.195975527079;1990.0;1.0;1.0;1.0;289558.0;1.0;4.0;289588;SPS-District K-12;K-12 School
4054425.75;107.577180351541;1915.0;1.0;1.0;1.0;64820.0;1.0;3.0;64820;NonResidential;University
39335420.0;910.934438980966;1970.0;1.0;1.0;1.0;529343.0;27.0;2.0;529343;Campus;University
17476230.0;231.036327201488;2002.0;1.0;1.0;1.0;92300.0;1.0;2.0;96300;NonResidential;Small- and Mid-Sized Office
7010479.0;265.098818170825;1950.0;1.0;1.0;1.0;67772.0;1.0;1.0;67356;Nonresidential COS;Other
14018362.0;374.875027320888;2008.0;1.0;1.0;1.0;258107.0;1.0;3.0;254523;SPS-District K-12;K-12 School
2786048.75;64.7762691208617;2001.0;1.0;1.0;1.0;78804.0;1.0;3.0;78804;SPS-District K-12;K-12 School
2614529.0;44.9059822714803;2002.0;1.0;1.0;1.0;68127.0;1.0;3.0;66994;SPS-District K-12;K-12 School
3798545.75;106.010760832574;2000.0;1.0;1.0;1.0;98357.0;1.0;3.0;98357;SPS-District K-12;K-12 School
4733395.0;64.3840410954508;1958.0;1.0;1.0;1.0;25765.0;1.0;1.0;54765;NonResidential;Small- and Mid-Sized Office
2529056.0;130.213645319276;2009.0;1.0;1.0;1.0;46483.0;1.0;5.0;89821;NonResidential;Other
4456880.5;112.05063052294;1980.0;1.0;1.0;1.0;52611.0;1.0;2.0;52611;NonResidential;University
4968569.5;147.516018073109;2001.0;1.0;1.0;1.0;135520.0;1.0;4.0;102100;Multifamily LR (1-4);Residence Hall
9442413.0;260.187731529954;2011.0;1.0;1.0;1.0;242134.0;1.0;2.0;236758;SPS-District K-12;K-12 School
14068176.0;363.796319647454;1971.0;1.0;1.0;1.0;137565.0;3.0;6.0;250981;NonResidential;Other
2191821.75;63.0763311739279;2002.0;1.0;1.0;1.0;62526.0;1.0;3.0;62526;SPS-District K-12;K-12 School
2836478.0;50.6865806460714;2007.0;1.0;1.0;1.0;30000.0;1.0;3.0;64015;NonResidential;Small- and Mid-Sized Office
30711020.0;851.814414686177;1951.0;1.0;1.0;1.0;505103.0;1.0;1.0;530039;Campus;Retail Store
6265807.5;176.529266802244;1964.0;1.0;1.0;1.0;47012.0;1.0;3.0;54224;NonResidential;Other
8652292.0;43.9584545911984;1965.0;1.0;1.0;1.0;122000.0;1.0;4.0;124342;NonResidential;Retail Store
258019328.0;8259.20310918681;1953.0;1.0;1.0;1.0;897371.0;10.0;10.0;879000;Campus;Hospital
3613813.5;99.5640312197177;1996.0;1.0;1.0;1.0;28636.0;1.0;3.0;55442;NonResidential;Other
9096033.0;98.2363365100618;1999.0;1.0;1.0;1.0;242795.0;1.0;2.0;242795;SPS-District K-12;K-12 School
1251958.25;36.635263823005;1910.0;1.0;1.0;1.0;85521.0;1.0;5.0;84870;NonResidential;Self-Storage Facility
39987776.0;436.22515843125;1970.0;1.0;1.0;1.0;653167.0;11.0;2.0;582447;Campus;University
7807653.0;335.204656150171;1952.0;1.0;1.0;1.0;173185.0;1.0;2.0;173185;SPS-District K-12;K-12 School
2217277.5;69.6024319125331;1904.0;1.0;1.0;1.0;114297.0;1.0;4.0;114297;NonResidential;Warehouse
9800618.0;380.130059290841;1960.0;1.0;1.0;1.0;183357.0;1.0;2.0;184125;SPS-District K-12;K-12 School
6524110.0;259.374856556578;1959.0;1.0;1.0;1.0;158606.0;1.0;1.0;160270;SPS-District K-12;K-12 School
3094629.0;37.1427306697257;1966.0;1.0;1.0;1.0;65425.0;1.0;1.0;64984;NonResidential;Retail Store
9352816.0;368.101654385763;1965.0;1.0;1.0;1.0;67782.0;1.0;1.0;67745;NonResidential;Retail Store
12822132.0;299.323237711358;2010.0;1.0;1.0;1.0;367884.0;1.0;2.0;367884;SPS-District K-12;K-12 School
2520889.0;93.3145857395129;1958.0;1.0;1.0;1.0;46797.0;1.0;1.0;46797;SPS-District K-12;K-12 School
5385384.5;209.74036173583;1963.0;1.0;1.0;1.0;137084.0;1.0;3.0;136188;SPS-District K-12;K-12 School
1982074.375;67.1490697423582;1973.0;1.0;1.0;1.0;56000.0;1.0;3.0;56000;NonResidential;Other
1406600.25;47.1278661827814;1969.0;1.0;1.0;1.0;52088.0;1.0;2.0;52088;NonResidential;Self-Storage Facility
4458362.0;62.9427692156341;2010.0;1.0;1.0;1.0;127776.0;1.0;3.0;127776;SPS-District K-12;K-12 School
9070980.0;285.936130161055;1998.0;1.0;1.0;1.0;123920.0;1.0;5.0;93920;NonResidential;Hotel
7807559.0;228.402516874882;1900.0;1.0;1.0;1.0;43000.0;1.0;1.0;50000;Nonresidential COS;Other
348190.3125;1.44050024097123;1926.0;1.0;1.0;1.0;42345.0;1.0;2.0;50292;Nonresidential COS;Warehouse
11927346.0;340.336720918039;1998.0;1.0;1.0;1.0;141591.0;1.0;7.0;153315;NonResidential;Hotel
2537124.0;57.1503799070724;1999.0;1.0;1.0;1.0;67235.0;1.0;2.0;67235;SPS-District K-12;K-12 School
9432721.0;165.453585467636;1957.0;1.0;1.0;1.0;57968.0;1.0;2.0;91130;Nonresidential COS;Small- and Mid-Sized Office
1454677.375;20.0804293481146;1991.0;1.0;1.0;1.0;59014.0;1.0;3.0;58118;SPS-District K-12;K-12 School
7323443.0;244.523628106145;1968.0;1.0;1.0;1.0;64893.0;1.0;4.0;64893;NonResidential;Hotel
1409767.875;5.83236122551732;1989.0;1.0;1.0;1.0;55480.0;1.0;2.0;52792;SPS-District K-12;K-12 School
68816432.0;991.708621891326;1999.0;1.0;1.0;1.0;1585960.0;1.0;6.0;1258280;NonResidential;Other
10031638.0;83.9334957042621;1924.0;1.0;1.0;1.0;117476.0;1.0;2.0;179161;Nonresidential COS;Distribution Center
4581942.5;18.9559854215239;1965.0;1.0;1.0;1.0;40831.0;1.0;2.0;50000;Nonresidential COS;Warehouse
68088408.0;1483.56357018414;1999.0;1.0;1.0;1.0;1172127.0;1.0;3.0;1172127;NonResidential;Other
13270612.0;397.80539523256;2005.0;1.0;1.0;1.0;135006.0;1.0;9.0;153882;NonResidential;Hotel
1836783.0;7.59896913073455;1916.0;1.0;1.0;1.0;79600.0;0.0;4.0;79600;NonResidential;Warehouse
9122362.0;155.34967181061;2008.0;1.0;1.0;1.0;335109.0;1.0;6.0;59603;NonResidential;Other
146845936.0;5060.78872364481;1990.0;1.0;1.0;1.0;601615.0;6.0;5.0;597519;Campus;Hospital
2570735.5;41.3955771546516;1999.0;1.0;1.0;1.0;71714.0;1.0;1.0;71714;SPS-District K-12;K-12 School
621088.5;8.71071084009036;1991.0;1.0;1.0;1.0;67236.0;1.0;3.0;67236;NonResidential;Self-Storage Facility
285952544.0;7351.00283491052;2000.0;1.0;1.0;1.0;1724189.0;9.0;8.0;1926841;Campus;Hospital
8450688.0;206.834600534956;2002.0;1.0;1.0;1.0;208981.0;1.0;2.0;208981;SPS-District K-12;K-12 School
4513513.5;148.762270406571;1909.0;1.0;1.0;1.0;50350.0;1.0;6.0;51976;Multifamily MR (5-9);Mid-Rise Multifamily
1704375.875;90.2597932011089;1928.0;1.0;1.0;1.0;55500.0;1.0;2.0;55653;NonResidential;K-12 School
11757918.0;462.031301431281;1931.0;1.0;1.0;1.0;106860.0;1.0;16.0;106860;NonResidential;Hotel
2930340.5;96.6414798077856;1952.0;1.0;1.0;1.0;56772.0;1.0;2.0;56772;NonResidential;Worship Facility
5598684.0;184.650393936591;1952.0;1.0;1.0;1.0;103000.0;1.0;3.0;103000;NonResidential;Worship Facility
10274055.0;231.91126074692;2006.0;1.0;1.0;1.0;274673.0;1.0;3.0;269297;SPS-District K-12;K-12 School
2978605.25;83.5918356711156;2001.0;1.0;1.0;1.0;75174.0;1.0;3.0;75174;SPS-District K-12;K-12 School
2835088.0;65.304920262151;2003.0;1.0;1.0;1.0;75214.0;1.0;3.0;75214;SPS-District K-12;K-12 School
3934628.0;69.0650746661097;2005.0;1.0;1.0;1.0;134918.0;1.0;3.0;134918;SPS-District K-12;K-12 School
2369305.0;9.8020688009725;1991.0;1.0;1.0;1.0;65310.0;1.0;2.0;64414;SPS-District K-12;K-12 School
5314311.0;55.817219719308;1914.0;1.0;1.0;1.0;109754.0;1.0;7.0;;NonResidential;Other
5662477.0;201.655717035135;1913.0;1.0;1.0;1.0;63934.0;1.0;9.0;;NonResidential;Residence Hall
60957996.0;252.189754098212;1955.0;1.0;1.0;1.0;203000.0;1.0;15.0;;NonResidential;Other
2138344.75;50.2088754203391;1917.0;1.0;1.0;1.0;56617.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
2740181.5;63.1600326047164;2009.0;1.0;1.0;1.0;43673.0;1.0;6.0;;Multifamily MR (5-9);Mid-Rise Multifamily
8751308.0;247.392664570835;2007.0;1.0;1.0;1.0;204961.0;1.0;3.0;204961;SPS-District K-12;K-12 School
27902224.0;520.53519682752;1927.0;1.0;1.0;1.0;146741.0;1.0;5.0;151000;NonResidential;Medical Office
23567584.0;945.376580282687;1961.0;1.0;1.0;1.0;122309.0;1.0;4.0;122309;NonResidential;Hotel
26153150.0;662.763442891806;1995.0;1.0;1.0;1.0;217088.0;4.0;3.0;217088;Campus;Other
27247592.0;801.285082486778;2003.0;1.0;1.0;1.0;277000.0;1.0;8.0;215473;NonResidential;Hotel
16353612.0;281.880087646729;1980.0;1.0;1.0;1.0;69400.0;1.0;2.0;53365;Nonresidential COS;Other
10557387.0;395.854391464254;1900.0;1.0;1.0;1.0;32494.0;1.0;1.0;62900;NonResidential;Mixed Use Property
1658119.875;44.6435089414502;1914.0;1.0;1.0;1.0;33000.0;1.0;4.0;56500;NonResidential;Small- and Mid-Sized Office
3897159.25;16.1229650234508;2008.0;1.0;1.0;1.0;159372.0;1.0;4.0;44132;NonResidential;Warehouse
4972912.5;60.7785524449435;1981.0;1.0;1.0;1.0;62108.0;1.0;4.0;59158;NonResidential;Small- and Mid-Sized Office
18348744.0;104.6000016083;1978.0;1.0;1.0;1.0;173786.0;1.0;12.0;212210;NonResidential;Large Office
13088010.0;204.828105845083;1989.0;1.0;1.0;1.0;111077.0;1.0;4.0;111077;NonResidential;Other
24440992.0;101.115000898114;1989.0;1.0;1.0;1.0;384448.90625;1.0;25.0;389150;NonResidential;Large Office
38686632.0;292.285336530648;1925.0;1.0;1.0;1.0;361107.0;1.0;10.0;693450;NonResidential;Retail Store
42185140.0;199.962903559684;1976.0;1.0;1.0;1.0;590091.0;1.0;33.0;791396;NonResidential;Large Office
30229138.0;267.997719084177;2000.0;1.0;1.0;1.0;542461.0;1.0;23.0;542671;NonResidential;Large Office
3488812.0;118.516061999347;1926.0;1.0;1.0;1.0;45260.0;1.0;10.0;55652;NonResidential;Small- and Mid-Sized Office
8360560.0;122.472692860407;1930.0;1.0;1.0;1.0;142034.0;1.0;17.0;174790;NonResidential;Large Office
3777452.0;15.6277241338643;1916.0;1.0;1.0;1.0;51557.0;1.0;5.0;73399;NonResidential;Small- and Mid-Sized Office
15744656.0;450.778574883653;1969.0;1.0;1.0;1.0;226454.0;1.0;20.0;233517;NonResidential;Large Office
23278062.0;135.538122546543;2009.0;1.0;1.0;1.0;582725.0;1.0;25.0;529375;NonResidential;Large Office
9176736.0;190.383982935835;1968.0;1.0;1.0;1.0;161000.0;1.0;12.0;206000;NonResidential;Large Office
41495232.0;171.408889985576;2009.0;1.0;1.0;1.0;743836.8125;1.0;36.0;669915;NonResidential;Large Office
18362028.0;82.1596155570179;1990.0;1.0;1.0;1.0;311736.0;1.0;16.0;339240;NonResidential;Large Office
67186504.0;2037.98936470091;2004.0;1.0;1.0;1.0;250000.0;1.0;11.0;230638;NonResidential;Other
29874376.0;854.067868352923;1973.0;1.0;1.0;1.0;332067.0;0.0;19.0;272787;NonResidential;Hotel
4357023.5;37.2978946462429;1900.0;1.0;1.0;1.0;64712.0;1.0;7.0;89550;NonResidential;Small- and Mid-Sized Office
4122530.0;19.3286683770675;1900.0;1.0;1.0;1.0;82355.0;1.0;6.0;89355;NonResidential;Small- and Mid-Sized Office
13320737.0;120.883919831989;1922.0;1.0;1.0;1.0;388934.0;1.0;15.0;388934;NonResidential;Large Office
11800704.0;48.82077571645;1929.0;1.0;1.0;1.0;348969.0;1.0;22.0;384302;NonResidential;Large Office
25643976.0;687.472327485009;1958.0;1.0;1.0;1.0;245505.203125;1.0;17.0;293925;NonResidential;Large Office
46911160.0;201.488914009425;1983.0;1.0;1.0;1.0;1088855.0;1.0;47.0;1323055;NonResidential;Large Office
24233582.0;100.256928958279;1986.0;1.0;1.0;1.0;470416.0;1.0;41.0;460489;NonResidential;Large Office
1351414.25;18.8755529853217;1950.0;1.0;1.0;1.0;89699.0;1.0;6.0;89699;NonResidential;Small- and Mid-Sized Office
3828622.0;15.8394189565549;1968.0;1.0;1.0;1.0;84838.0;1.0;8.0;94948;NonResidential;Large Office
16237433.0;79.0058477073146;1991.0;1.0;1.0;1.0;522667.0;1.0;29.0;438072;NonResidential;Large Office
33266582.0;155.453256495238;1980.0;1.0;1.0;1.0;606050.0;1.0;34.0;614158;NonResidential;Large Office
10429615.0;184.277274804728;1972.0;1.0;1.0;1.0;182540.0;1.0;14.0;162993;NonResidential;Large Office
40904092.0;169.224609338571;1976.0;1.0;1.0;1.0;617017.6875;1.0;42.0;635824;NonResidential;Large Office
51704948.0;641.700634761438;1969.0;1.0;1.0;1.0;808980.0;1.0;49.0;754455;NonResidential;Large Office
41397344.0;171.265261605175;2002.0;1.0;1.0;1.0;765977.3125;1.0;37.0;888049;NonResidential;Large Office
37655032.0;235.218700828261;1973.0;1.0;1.0;1.0;581558.0;1.0;42.0;446184;NonResidential;Large Office
11344803.0;151.928043236476;1907.0;1.0;1.0;1.0;161762.0;1.0;8.0;201480;NonResidential;Large Office
50145112.0;210.02928911376;1990.0;1.0;1.0;1.0;1222878.0;1.0;63.0;1195387;Nonresidential COS;Large Office
21618256.0;402.090662488813;2001.0;1.0;1.0;1.0;269884.0;1.0;14.0;310490;Nonresidential COS;Large Office
14587453.0;310.72445711443;2003.0;1.0;1.0;1.0;184042.0;1.0;8.0;168870;Nonresidential COS;Large Office
14319421.0;197.084722473543;2006.0;1.0;1.0;1.0;276506.0;1.0;13.0;319539;NonResidential;Large Office
2894556.75;76.5096611152729;1909.0;1.0;1.0;1.0;96582.0;1.0;7.0;106099;NonResidential;Large Office
7066949.0;96.2436917894262;1978.0;1.0;1.0;1.0;89200.0;1.0;2.0;89200;NonResidential;Retail Store
30870882.0;127.71614856075;1971.0;1.0;1.0;1.0;474546.0;1.0;23.0;474546;NonResidential;Large Office
